,confessions,categories
497,"HELP! I lost my concession card (S981XXXXG)  at around  afternoon of 7 Nov... if anyone picked it up, please kindly leave a comment here and I’ll contact you. Or does anyone know where I can check for lost and found items in school (if there’s anything like a general office or lost and found corner). If not, I’ll just terminate the card by tomorrow . 
","Lost and Found
SHARE:"
498,"Did anyone find a Bynd Artisan brown paper bag with a notebook and letter in it, after GEH1014 lecture (2pm) this Monday?
","Lost and Found
SHARE:"
499,"Yesterday morning I saw a Life Science girl in LT25. she is so beautiful that I cannot take my eyes off her. Then she dropped her piglet key chain on the floor. I took it and kept it because I wanted to keep something of hers with me. However I felt that it was slightly creepy and decided to return her. So if you are the owner please comment below so that I can return you your piglet and also have a meal with you if possible. :)
","Lost and Found
SHARE:"
500,"If anyone lost their key (see image) at Frontier, I've given it to Security so please do the necessary to claim it. Thanks!
","Lost and Found
SHARE:"
501,"Hi, I lost my laptop at YIH food court yesterday evening (2nd Nov), at about 7pm in the evening. I was sitting near the Western stall, closer to the back. My laptop is an ASUS Zenbook UX303LA. It is grey in colour and has the standard ASUS brown case. If anyone finds it, please email me at a0126929@u.nus.edu. Thankyou! 
","Lost and Found
SHARE:"
502,"Hi I found a notebook in FASS-LT8 on 1st November. It belongs to a student who takes PS1101E and SN1101E. Do claim it from me by replying to this. Thank u!!
","Lost and Found
SHARE:"
503,"A girl in NM1101e has been catching my eye since the first few weeks of school, but I haven't plucked up the courage to approach her face to face. She sits near the back, with 2 other girls, I think are her friends. Recently she seems to be always sticking around a guy also from NM, and I feel so dejected because I don't know if they are together. She has shoulder length hair and always has a smile :) on her face. If you're reading this, I just want to wish you all the best with the guy you're seeing now. As dejected and demoralised I am, I still hope that you will find your happiness. Maybe one day when I have enough courage, I will then be able to ask you out for a meal. For now, I can only express my love for you through this platform... Or if anyone has any idea what her name is, please do leave it down below! [FYI: she doesn't wear specs, brown-black hair, i think her laptop's wallpaper is a picture of a dog: very cute btw]
","Lost and Found, Romance, Rant, Nostalgia
SHARE:"
504,"Hi I lost my wallet today after I got off my Uber. I alighted at Biz2 and walked from the side of the library up to 03-01 for class. This was around 9:40. Its a black arnold palmer wallet, my ic, drivers licence are inside. Theres also quite a lot of cash inside as I was going to change the money over the weekend for an upcoming trip. If anyone sees it pls contact me at 97689954! Name on the ic is Jonathan Chuah Wenjun!
","Lost and Found
SHARE:"
505,"Found! Tan Zhai Xiang's matric card along walkway from UTown
Please email yip.yyj@u.nus.edu with your complete matric number to arrange for collection.
","Lost and Found
SHARE:"
506,"I lost a soft toy hooked on my bag today (30/10)  & I think it dropped somewhere in Science where I was at.. it has sentimental value & it looks like this, if you’ve seen it anywhere please leave a comment thank you :) 
","Lost and Found
SHARE:"
507,"Hi, I lost my wallet at either science or utown (near Koufu area). Photo attached. If found, please comment/return to admin office ASAP as it contains a lot of important cards. Thank you!
","Lost and Found
SHARE:"
508,"Hi all, 

I lost my MacBook Air yesterday (26/10/2017). Last seen in Science Canteen @ around 6.45pm. It is covered with a white marble case with WDA black laptop sleeve. If you happen to chance upon it, please do not hesitate to contact me @ 9618 5952. 

Thank you. 
","Lost and Found
SHARE:"
509,"I am trying to find some partners to practice management consulting case interview with. Is there anyone interested?  
","Lost and Found
SHARE:"
510,"Hi,
I lost my brown wallet in one of the tutorial rooms at AS3 yesterday late afternoon. It has my matriculation card (name: Lau Yong Xuan) and EZ link card as well. 

If you happen to find it, please contact me at HP:91136076. Appreciate it thank you.
","Lost and Found
SHARE:"
511,"Hi, 

Lost my matric card with matric no A0***719R somewhere within the vicinity of COM1 building today, more specifically around levels B1 and 1 and also possibly the male washroom located behind the biz canteen. It is my first loss and I have made a loss report.

Hope there is a kind soul who helps return it to security post at COM2. Otherwise, you may email me personally with an attached screenshot of the front of the card at jedresfan@gmail.com and I will be more than happy to pay you S$30 cold hard cash or wire to your DBS PayLah! account.

Much thanks.
","Lost and Found
SHARE:"
512,"I have lost a transparent pencil case. There are two thumb drives in it. One is NEA thumb drive and a SONY thumbdrive. Pls contact me at 96690471 if you found it.
","Lost and Found
SHARE:"
513,"I left my dell laptop charger in a tutorial room in blk e3 engineering last week during deevapali, would be great if the person who picked it up can lemme know or return it to the lost and found!! Thanks  in advance!
","Lost and Found
SHARE:"
514,"Hi, I lost my matric card somewhere in UTown or Engin. My card no is A*****48J. If someone managed to find it please let me know okie. It will be very much appreciated!
","Lost and Found
SHARE:"
515,"Hello i lost a key chain with a few access passes with my NRIC S933****H attached to it in science LT25 around the front row. Please contact me if you see it :/
","Lost and Found
SHARE:"
516,"Found a blackberry phone at frontier just now about 645-7pm. Passed to the security office at S16 :)
","Lost and Found
SHARE:"
517,"Hey guys, on Saturday after a very intensive MA1511 Mid-terms and CN1101, I lost my fish pencil case and my 991-EX model calculator  at EA in the afternoon. It is not there anymore. If anyone saw it please pass it to the security post or email me E0175553@u.nus.edu

The calculator is brand new and you can probably still smell the cardboard on it. If found, please return to me. I'll treat you a meal at flavours @utown. 

PLEASE PLEASE PLEASE. You'll be my homie for life.
","Lost and Found, Romance, Nostalgia
SHARE:"
